PhraseId,SentenceId,Phrase,Sentiment
79386,4089,"['even', 'greater']",2
79387,4089,"['Arnold', 'Schwarzenegger', 'Jean', 'Claud', 'Van', 'Damme', 'Steven', 'Segal']",2
79389,4089,"['Arnold', 'Schwarzenegger', 'Jean', 'Claud', 'Van', 'Damme']",2
79391,4089,"['Arnold', 'Schwarzenegger']",2
79392,4089,"['Jean', 'Claud', 'Van', 'Damme']",2
79393,4089,"['Jean', 'Claud']",2
79394,4089,"['Steven', 'Segal']",2
79395,4089,['Segal'],2
79396,4090,"['The', 'film', 'darkly', 'funny', 'observation', 'much', 'grueling', 'time', 'consuming', 'illusion', 'work', 'actual', 'work']",4
79397,4090,"['darkly', 'funny', 'observation', 'much', 'grueling', 'time', 'consuming', 'illusion', 'work', 'actual', 'work']",3
79399,4090,['darkly'],2
79401,4090,"['funny', 'observation', 'much', 'grueling', 'time', 'consuming', 'illusion', 'work', 'actual', 'work']",3
79402,4090,"['observation', 'much', 'grueling', 'time', 'consuming', 'illusion', 'work', 'actual', 'work']",3
79403,4090,"['observation', 'much', 'grueling', 'time', 'consuming', 'illusion', 'work', 'actual', 'work']",1
79405,4090,"['much', 'grueling', 'time', 'consuming', 'illusion', 'work', 'actual', 'work']",2
79406,4090,"['much', 'grueling', 'time', 'consuming', 'illusion', 'work', 'actual', 'work']",1
79407,4090,"['much', 'grueling', 'time', 'consuming']",1
79410,4090,"['grueling', 'time', 'consuming']",1
79411,4090,['grueling'],1
79412,4090,['grueling'],2
79414,4090,"['time', 'consuming']",1
79415,4090,"['illusion', 'work', 'actual', 'work']",3
79416,4090,"['illusion', 'work']",2
79417,4090,['illusion'],2
79419,4090,"['actual', 'work']",2
79422,4091,"['The', 'picture', 'fascinating', 'byways', 'littered', 'trenchant', 'satirical', 'jabs', 'peculiar', 'egocentricities', 'acting', 'breed']",3
79423,4091,"['The', 'picture', 'fascinating', 'byways']",3
79424,4091,"['fascinating', 'byways']",2
79425,4091,['byways'],2
79426,4091,"['littered', 'trenchant', 'satirical', 'jabs', 'peculiar', 'egocentricities', 'acting', 'breed']",0
79427,4091,"['littered', 'trenchant', 'satirical', 'jabs', 'peculiar', 'egocentricities', 'acting', 'breed']",1
79429,4091,"['littered', 'trenchant', 'satirical', 'jabs']",2
79430,4091,['littered'],2
79431,4091,"['trenchant', 'satirical', 'jabs']",2
79432,4091,"['trenchant', 'satirical', 'jabs']",1
79433,4091,"['satirical', 'jabs']",2
79434,4091,['jabs'],1
79435,4091,"['peculiar', 'egocentricities', 'acting', 'breed']",2
79437,4091,"['peculiar', 'egocentricities']",2
79439,4091,['egocentricities'],1
79440,4091,"['acting', 'breed']",3
79441,4091,"['acting', 'breed']",2
79443,4092,"['It', 'Jagger', 'bone', 'dry', 'mournfully', 'brittle', 'delivery', 'gives', 'film', 'bittersweet', 'bite']",2
79444,4092,"['Jagger', 'bone', 'dry', 'mournfully', 'brittle', 'delivery', 'gives', 'film', 'bittersweet', 'bite']",3
79445,4092,"['Jagger', 'bone', 'dry', 'mournfully', 'brittle', 'delivery', 'gives', 'film', 'bittersweet', 'bite']",2
79447,4092,"['Jagger', 'bone', 'dry', 'mournfully', 'brittle', 'delivery']",1
79448,4092,"['bone', 'dry', 'mournfully', 'brittle', 'delivery']",0
79449,4092,"['bone', 'dry']",2
79450,4092,"['mournfully', 'brittle', 'delivery']",0
79451,4092,"['mournfully', 'brittle', 'delivery']",1
79452,4092,"['mournfully', 'brittle']",2
79453,4092,['mournfully'],1
79454,4092,"['gives', 'film', 'bittersweet', 'bite']",3
79456,4092,"['bittersweet', 'bite']",2
79457,4092,"['bittersweet', 'bite']",3
79458,4093,"['LRB', 'Lin', 'Chung', 'RRB', 'voice', 'rather', 'unexceptional', 'even', 'irritating', 'LRB', 'least', 'Western', 'ear', 'RRB', 'making', 'awfully', 'hard', 'buy', 'impetus', 'complicated', 'love', 'triangle', 'develops', 'three', 'central', 'characters']",1
79459,4093,"['LRB', 'Lin', 'Chung', 'RRB', 'voice', 'rather', 'unexceptional', 'even', 'irritating', 'LRB', 'least', 'Western', 'ear', 'RRB', 'making', 'awfully', 'hard', 'buy', 'impetus', 'complicated', 'love', 'triangle', 'develops', 'three', 'central', 'characters']",2
79460,4093,"['LRB', 'Lin', 'Chung', 'RRB', 'voice', 'rather', 'unexceptional', 'even']",1
79461,4093,"['LRB', 'Lin', 'Chung', 'RRB', 'voice', 'rather', 'unexceptional']",1
79463,4093,"['Lin', 'Chung', 'RRB', 'voice', 'rather', 'unexceptional']",2
79464,4093,"['Lin', 'Chung']",2
79465,4093,['Lin'],2
79466,4093,['Chung'],2
79468,4093,"['RRB', 'voice', 'rather', 'unexceptional']",2
79469,4093,"['voice', 'rather', 'unexceptional']",1
79470,4093,"['rather', 'unexceptional']",1
79472,4093,"['irritating', 'LRB', 'least', 'Western', 'ear', 'RRB', 'making', 'awfully', 'hard', 'buy', 'impetus', 'complicated', 'love', 'triangle', 'develops', 'three', 'central', 'characters']",1
79473,4093,"['irritating', 'LRB', 'least', 'Western', 'ear', 'RRB']",0
79474,4093,"['irritating', 'LRB', 'least', 'Western', 'ear', 'RRB']",1
79475,4093,"['LRB', 'least', 'Western', 'ear', 'RRB']",2
79476,4093,"['least', 'Western', 'ear', 'RRB']",2
79477,4093,"['least', 'Western', 'ear']",2
79478,4093,"['Western', 'ear']",2
79481,4093,"['making', 'awfully', 'hard', 'buy', 'impetus', 'complicated', 'love', 'triangle', 'develops', 'three', 'central', 'characters']",1
79482,4093,"['awfully', 'hard', 'buy', 'impetus', 'complicated', 'love', 'triangle', 'develops', 'three', 'central', 'characters']",1
79484,4093,"['awfully', 'hard']",1
79485,4093,"['buy', 'impetus', 'complicated', 'love', 'triangle', 'develops', 'three', 'central', 'characters']",2
79487,4093,"['buy', 'impetus']",2
79488,4093,['impetus'],2
79490,4093,"['complicated', 'love', 'triangle', 'develops', 'three', 'central', 'characters']",3
79491,4093,"['complicated', 'love', 'triangle', 'develops', 'three', 'central', 'characters']",2
79492,4093,"['complicated', 'love', 'triangle']",2
79494,4093,"['develops', 'three', 'central', 'characters']",2
79496,4093,"['three', 'central', 'characters']",2
79499,4093,"['central', 'characters']",2
79500,4094,"['It', 'coherent', 'well', 'shot', 'tartly', 'acted', 'wears', 'like', 'dinner', 'guest', 'showing', 'doctorate']",1
79501,4094,"['It', 'coherent', 'well', 'shot', 'tartly', 'acted', 'wears', 'like', 'dinner', 'guest', 'showing', 'doctorate']",2
79502,4094,"['It', 'coherent', 'well', 'shot', 'tartly', 'acted']",3
79503,4094,"['It', 'coherent', 'well', 'shot', 'tartly', 'acted']",4
79505,4094,"['coherent', 'well', 'shot', 'tartly', 'acted']",4
79506,4094,"['coherent', 'well', 'shot', 'tartly']",3
79507,4094,"['coherent', 'well', 'shot']",3
79510,4094,['coherent'],2
79512,4094,"['well', 'shot']",3
79513,4094,['tartly'],1
79514,4094,"['wears', 'like', 'dinner', 'guest', 'showing', 'doctorate']",1
79516,4094,['wears'],2
79518,4094,"['like', 'dinner', 'guest', 'showing', 'doctorate']",1
79519,4094,"['dinner', 'guest', 'showing', 'doctorate']",2
79520,4094,"['dinner', 'guest']",2
79521,4094,"['dinner', 'guest']",3
79522,4094,['guest'],2
79523,4094,"['showing', 'doctorate']",3
79524,4094,['showing'],1
79525,4094,['doctorate'],2
79527,4095,"['An', 'invaluable', 'historical', 'document', 'thanks', 'filmmaker', 'extraordinary', 'access', 'Massoud', 'whose', 'charm', 'cultivation', 'devotion', 'people', 'readily', 'apparent']",4
79529,4095,"['An', 'invaluable', 'historical', 'document', 'thanks']",2
79530,4095,"['invaluable', 'historical', 'document', 'thanks']",4
79531,4095,"['historical', 'document', 'thanks']",2
79532,4095,"['document', 'thanks']",2
79533,4095,"['filmmaker', 'extraordinary', 'access', 'Massoud', 'whose', 'charm', 'cultivation', 'devotion', 'people', 'readily', 'apparent']",3
79535,4095,"['filmmaker', 'extraordinary', 'access', 'Massoud']",3
79537,4095,"['filmmaker', 'extraordinary', 'access']",3
79538,4095,"['extraordinary', 'access']",3
79540,4095,"['whose', 'charm', 'cultivation', 'devotion', 'people', 'readily', 'apparent']",4
79541,4095,"['charm', 'cultivation', 'devotion', 'people', 'readily', 'apparent']",3
79542,4095,"['charm', 'cultivation', 'devotion', 'people']",3
79543,4095,"['charm', 'cultivation', 'devotion']",3
79544,4095,"['cultivation', 'devotion']",3
79545,4095,"['cultivation', 'devotion']",2
79546,4095,['cultivation'],3
79548,4095,['devotion'],2
79551,4095,"['readily', 'apparent']",2
79553,4096,"['The', 'two', 'leads', 'nearly', 'perfect', 'roles', 'bring', 'heart', 'reality', 'buoy', 'film', 'times', 'elevate', 'superior', 'crime', 'movie']",4
79554,4096,"['The', 'two', 'leads', 'nearly', 'perfect', 'roles']",4
79556,4096,"['The', 'two', 'leads']",2
79558,4096,"['two', 'leads']",2
79559,4096,"['nearly', 'perfect', 'roles']",4
79560,4096,"['perfect', 'roles']",4
79563,4096,"['bring', 'heart', 'reality', 'buoy', 'film', 'times', 'elevate', 'superior', 'crime', 'movie']",3
79565,4096,"['heart', 'reality', 'buoy', 'film', 'times', 'elevate', 'superior', 'crime', 'movie']",4
79566,4096,"['heart', 'reality']",2
79568,4096,"['buoy', 'film', 'times', 'elevate', 'superior', 'crime', 'movie']",3
79570,4096,['buoy'],2
79571,4096,"['film', 'times', 'elevate', 'superior', 'crime', 'movie']",4
79572,4096,"['film', 'times']",2
79576,4096,"['elevate', 'superior', 'crime', 'movie']",2
79577,4096,['elevate'],2
79578,4096,"['superior', 'crime', 'movie']",3
79579,4096,"['superior', 'crime', 'movie']",4
79581,4096,"['crime', 'movie']",2
79582,4097,"['The', 'pairing', 'sound', 'promising', 'theory', 'lack', 'chemistry', 'makes', 'Eddie', 'Murphy', 'Robert', 'DeNiro', 'Showtime', 'look', 'like', 'old', 'familiar', 'vaudeville', 'partners']",1
79583,4097,"['The', 'pairing', 'sound', 'promising', 'theory', 'lack', 'chemistry', 'makes', 'Eddie', 'Murphy', 'Robert', 'DeNiro', 'Showtime', 'look', 'like', 'old', 'familiar', 'vaudeville', 'partners']",2
79584,4097,"['The', 'pairing', 'sound', 'promising', 'theory']",2
79587,4097,"['The', 'pairing']",2
79588,4097,"['sound', 'promising', 'theory']",3
79589,4097,"['sound', 'promising', 'theory']",2
79590,4097,"['promising', 'theory']",2
79591,4097,"['lack', 'chemistry', 'makes', 'Eddie', 'Murphy', 'Robert', 'DeNiro', 'Showtime', 'look', 'like', 'old', 'familiar', 'vaudeville', 'partners']",1
79592,4097,"['lack', 'chemistry']",1
79595,4097,"['makes', 'Eddie', 'Murphy', 'Robert', 'DeNiro', 'Showtime', 'look', 'like', 'old', 'familiar', 'vaudeville', 'partners']",2
79596,4097,"['Eddie', 'Murphy', 'Robert', 'DeNiro', 'Showtime', 'look', 'like', 'old', 'familiar', 'vaudeville', 'partners']",2
79597,4097,"['Eddie', 'Murphy', 'Robert', 'DeNiro', 'Showtime']",2
79599,4097,"['Robert', 'DeNiro', 'Showtime']",2
79601,4097,"['look', 'like', 'old', 'familiar', 'vaudeville', 'partners']",2
79602,4097,"['like', 'old', 'familiar', 'vaudeville', 'partners']",2
79603,4097,"['old', 'familiar', 'vaudeville', 'partners']",2
79604,4097,"['old', 'familiar']",1
79606,4097,"['vaudeville', 'partners']",2
79607,4098,"['Disjointed', 'parody']",1
79608,4098,['parody'],3
79609,4099,"['What', 'character', 'faced', 'possibility', 'life', 'meaningless', 'vapid', 'devoid', 'substance', 'movie', 'definitely', 'meaningless', 'vapid', 'devoid', 'substance']",0
79613,4099,"['character', 'faced', 'possibility', 'life', 'meaningless', 'vapid', 'devoid', 'substance', 'movie', 'definitely', 'meaningless', 'vapid', 'devoid', 'substance']",0
79614,4099,"['faced', 'possibility', 'life', 'meaningless', 'vapid', 'devoid', 'substance', 'movie', 'definitely', 'meaningless', 'vapid', 'devoid', 'substance']",0
79616,4099,"['faced', 'possibility']",2
79617,4099,['possibility'],2
79620,4099,"['life', 'meaningless', 'vapid', 'devoid', 'substance', 'movie', 'definitely', 'meaningless', 'vapid', 'devoid', 'substance']",0
79622,4099,"['meaningless', 'vapid', 'devoid', 'substance', 'movie', 'definitely', 'meaningless', 'vapid', 'devoid', 'substance']",0
79623,4099,"['meaningless', 'vapid', 'devoid', 'substance']",0
79625,4099,"['meaningless', 'vapid', 'devoid']",0
79627,4099,"['vapid', 'devoid']",1
79628,4099,"['vapid', 'devoid']",2
79631,4099,"['movie', 'definitely', 'meaningless', 'vapid', 'devoid', 'substance']",0
79633,4099,"['definitely', 'meaningless', 'vapid', 'devoid', 'substance']",0
79635,4099,"['definitely', 'meaningless', 'vapid', 'devoid']",0
79636,4100,"['It', 'tough', 'black', 'man', 'America', 'especially', 'Man', 'taken', 'away', 'car', 'work', 'hours', 'denied', 'health', 'insurance']",2
79637,4100,"['tough', 'black', 'man', 'America', 'especially', 'Man', 'taken', 'away', 'car', 'work', 'hours', 'denied', 'health', 'insurance']",1
79639,4100,"['tough', 'black', 'man', 'America']",2
79642,4100,"['black', 'man', 'America']",2
79644,4100,"['especially', 'Man', 'taken', 'away', 'car', 'work', 'hours', 'denied', 'health', 'insurance']",2
79646,4100,"['Man', 'taken', 'away', 'car', 'work', 'hours', 'denied', 'health', 'insurance']",1
79647,4100,"['taken', 'away', 'car', 'work', 'hours', 'denied', 'health', 'insurance']",1
79648,4100,"['taken', 'away', 'car', 'work', 'hours']",1
79651,4100,"['taken', 'away']",2
79652,4100,"['car', 'work', 'hours']",2
79655,4100,"['work', 'hours']",2
79657,4100,"['denied', 'health', 'insurance']",2
79658,4100,"['health', 'insurance']",2
79660,4100,['insurance'],3
79661,4101,"['The', 'kind', 'trifle', 'date', 'nights', 'invented']",2
79662,4101,"['The', 'kind', 'trifle', 'date', 'nights', 'invented']",3
79663,4101,"['trifle', 'date', 'nights', 'invented']",2
79665,4101,"['date', 'nights', 'invented']",2
79667,4101,"['date', 'nights']",2
79668,4101,['invented'],2
79671,4101,['invented'],3
79672,4102,"['The', 'plot', 'number', 'holes', 'times', 'simply', 'baffling']",1
79674,4102,"['The', 'plot', 'number', 'holes']",1
79677,4102,"['number', 'holes']",1
79681,4102,"['times', 'simply', 'baffling']",1
79682,4102,"['simply', 'baffling']",1
79683,4102,"['simply', 'baffling']",2
79685,4103,"['Seen', 'light', 'Moonlight', 'Mile', 'strike', 'nerve', 'many']",3
79686,4103,"['Seen', 'light']",3
79689,4103,"['Moonlight', 'Mile', 'strike', 'nerve', 'many']",2
79690,4103,"['Moonlight', 'Mile', 'strike', 'nerve', 'many']",3
79691,4103,"['strike', 'nerve', 'many']",3
79692,4103,"['strike', 'nerve', 'many']",1
79693,4103,"['strike', 'nerve', 'many']",2
79694,4103,"['nerve', 'many']",2
79697,4104,"['Wobbly', 'Senegalese', 'updating', 'Carmen', 'best', 'stunning', 'star', 'turn', 'Djeinaba', 'Diop', 'Gai']",2
79698,4104,"['Senegalese', 'updating', 'Carmen', 'best', 'stunning', 'star', 'turn', 'Djeinaba', 'Diop', 'Gai']",3
79699,4104,"['Senegalese', 'updating', 'Carmen']",2
79700,4104,"['Senegalese', 'updating']",2
79701,4104,['Senegalese'],2
79702,4104,['Carmen'],2
79706,4104,"['best', 'stunning', 'star', 'turn', 'Djeinaba', 'Diop', 'Gai']",4
79707,4104,"['best', 'stunning', 'star', 'turn', 'Djeinaba', 'Diop', 'Gai']",3
79709,4104,"['stunning', 'star', 'turn', 'Djeinaba', 'Diop', 'Gai']",4
79711,4104,"['stunning', 'star', 'turn']",3
79712,4104,"['stunning', 'star', 'turn']",4
79713,4104,"['star', 'turn']",2
79714,4104,"['Djeinaba', 'Diop', 'Gai']",2
79715,4104,"['Djeinaba', 'Diop', 'Gai']",3
79716,4104,['Djeinaba'],3
79717,4104,"['Diop', 'Gai']",2
79718,4104,['Diop'],2
79719,4104,['Gai'],2
79720,4105,"['Plus', 'like', 'already', 'mentioned', 'Robert', 'Duvall']",3
79721,4105,"['like', 'already', 'mentioned', 'Robert', 'Duvall']",3
79723,4105,"['like', 'already', 'mentioned']",2
79724,4105,"['already', 'mentioned']",2
79725,4105,"['already', 'mentioned']",1
79726,4105,['mentioned'],2
79727,4105,"['Robert', 'Duvall']",3
79728,4105,"['Robert', 'Duvall']",4
79729,4105,"['Robert', 'Duvall']",2
79732,4106,"['Laugh', 'loud', 'lines', 'adorably', 'ditsy', 'heartfelt', 'performances', 'sparkling', 'bittersweet', 'dialogue', 'cuts', 'chase', 'modern', 'girl', 'dilemma']",4
79733,4106,"['Laugh', 'loud', 'lines', 'adorably', 'ditsy', 'heartfelt', 'performances', 'sparkling']",4
79735,4106,"['Laugh', 'loud', 'lines']",3
79737,4106,"['adorably', 'ditsy', 'heartfelt', 'performances', 'sparkling']",2
79738,4106,"['adorably', 'ditsy', 'heartfelt', 'performances']",4
79739,4106,"['adorably', 'ditsy', 'heartfelt', 'performances']",3
79741,4106,"['adorably', 'ditsy', 'heartfelt']",3
79742,4106,"['adorably', 'ditsy']",3
79743,4106,"['adorably', 'ditsy']",2
79744,4106,['adorably'],3
79745,4106,['ditsy'],1
79746,4106,"['bittersweet', 'dialogue', 'cuts', 'chase', 'modern', 'girl', 'dilemma']",3
79748,4106,"['dialogue', 'cuts', 'chase', 'modern', 'girl', 'dilemma']",3
79749,4106,"['cuts', 'chase', 'modern', 'girl', 'dilemma']",3
79751,4106,"['chase', 'modern', 'girl', 'dilemma']",2
79754,4106,"['modern', 'girl', 'dilemma']",2
79756,4106,"['modern', 'girl']",2
79758,4107,"['greaseballs', 'mob', 'action', 'comedy']",1
79759,4107,"['greaseballs', 'mob', 'action', 'comedy']",2
79760,4107,['greaseballs'],2
79761,4107,"['mob', 'action', 'comedy']",2
79762,4107,['mob'],1
79764,4108,"['Explosions', 'jokes', 'sexual', 'innuendoes', 'abound']",2
79765,4108,"['Explosions', 'jokes', 'sexual', 'innuendoes']",2
79766,4108,"['Explosions', 'jokes']",2
79769,4108,['Explosions'],2
79770,4108,"['sexual', 'innuendoes']",2
79771,4108,['innuendoes'],2
79773,4109,"['It', 'gets', 'old', 'quickly']",1
79774,4109,"['gets', 'old', 'quickly']",1
79776,4109,"['gets', 'old']",1
79777,4110,"['LRB', 'RRB', 'thoughtful', 'visually', 'graceful', 'work']",4
79778,4110,"['LRB', 'RRB', 'thoughtful', 'visually', 'graceful']",3
79779,4110,"['thoughtful', 'visually', 'graceful']",3
79780,4110,"['visually', 'graceful']",3
79781,4110,"['visually', 'graceful']",4
79783,4111,"['standard', 'police', 'oriented', 'drama', 'De', 'Niro', 'participation', 'would', 'likely', 'wound', 'TNT', 'Original']",1
79784,4111,"['standard', 'police', 'oriented', 'drama', 'De', 'Niro', 'participation']",2
79785,4111,"['standard', 'police', 'oriented', 'drama']",2
79787,4111,"['police', 'oriented', 'drama']",2
79788,4111,"['police', 'oriented']",2
79789,4111,"['De', 'Niro', 'participation']",2
79797,4111,['participation'],3
79798,4111,"['would', 'likely', 'wound', 'TNT', 'Original']",2
79799,4111,"['would', 'likely', 'wound', 'TNT', 'Original']",1
79800,4111,"['likely', 'wound', 'TNT', 'Original']",2
79802,4111,"['wound', 'TNT', 'Original']",2
79804,4111,"['TNT', 'Original']",2
79806,4111,['TNT'],3
79807,4112,"['He', 'may', 'meant', 'Internet', 'short', 'Saving', 'Ryan', 'Privates']",2
79808,4112,"['may', 'meant', 'Internet', 'short', 'Saving', 'Ryan', 'Privates']",1
79809,4112,"['may', 'meant', 'Internet', 'short', 'Saving', 'Ryan', 'Privates']",2
79810,4112,"['meant', 'Internet', 'short', 'Saving', 'Ryan', 'Privates']",1
79811,4112,"['meant', 'Internet', 'short', 'Saving', 'Ryan', 'Privates']",2
79812,4112,"['meant', 'Internet', 'short']",2
79813,4112,"['Internet', 'short']",2
79814,4112,"['Saving', 'Ryan', 'Privates']",3
79815,4112,"['Saving', 'Ryan']",2
79817,4112,['Privates'],2
79818,4113,"['It', 'long', 'way', 'Orwell', 'dark', 'intelligent', 'warning', 'cry', 'LRB', 'RRB', 'empty', 'stud', 'knockabout', 'Equilibrium', 'conviction', 'affectation']",1
79819,4113,"['It', 'long', 'way', 'Orwell', 'dark', 'intelligent', 'warning', 'cry', 'LRB', 'RRB', 'empty', 'stud', 'knockabout', 'Equilibrium', 'conviction', 'affectation']",3
79820,4113,"['It', 'long', 'way', 'Orwell', 'dark', 'intelligent', 'warning', 'cry', 'LRB', 'RRB', 'empty', 'stud', 'knockabout', 'Equilibrium']",1
79823,4113,"['long', 'way', 'Orwell', 'dark', 'intelligent', 'warning', 'cry', 'LRB', 'RRB', 'empty', 'stud', 'knockabout', 'Equilibrium']",1
79824,4113,"['long', 'way', 'Orwell', 'dark', 'intelligent', 'warning', 'cry', 'LRB', 'RRB']",1
79826,4113,"['Orwell', 'dark', 'intelligent', 'warning', 'cry', 'LRB', 'RRB']",2
79828,4113,"['Orwell', 'dark', 'intelligent', 'warning', 'cry']",1
79830,4113,"['dark', 'intelligent', 'warning', 'cry']",3
79831,4113,"['dark', 'intelligent']",3
79833,4113,"['warning', 'cry']",2
79836,4113,"['empty', 'stud', 'knockabout', 'Equilibrium']",1
79838,4113,"['empty', 'stud', 'knockabout']",1
79840,4113,"['stud', 'knockabout']",2
79841,4113,['stud'],2
79842,4113,['knockabout'],3
79844,4113,"['conviction', 'affectation']",1
79845,4113,['conviction'],3
79848,4113,['affectation'],2
79849,4113,['affectation'],3
79850,4114,"['Raimi', 'crafted', 'complicated', 'hero', 'welcome', 'relief', 'usual', 'two', 'dimensional', 'offerings']",4
79851,4114,"['crafted', 'complicated', 'hero', 'welcome', 'relief', 'usual', 'two', 'dimensional', 'offerings']",3
79853,4114,"['complicated', 'hero', 'welcome', 'relief', 'usual', 'two', 'dimensional', 'offerings']",4
79854,4114,"['complicated', 'hero']",3
79855,4114,"['complicated', 'hero']",2
79856,4114,"['welcome', 'relief', 'usual', 'two', 'dimensional', 'offerings']",3
79859,4114,"['usual', 'two', 'dimensional', 'offerings']",2
79862,4114,"['two', 'dimensional', 'offerings']",1
79863,4114,['offerings'],2
79864,4115,"['This', 'fascinating', 'experiment', 'plays', 'poetic', 'strict', 'reality', 'creating', 'intriguing', 'species', 'artifice', 'gives', 'The', 'Lady', 'Duke', 'something', 'theatrical', 'air']",3
79865,4115,"['This', 'fascinating', 'experiment']",4
79866,4115,"['fascinating', 'experiment']",4
79867,4115,"['plays', 'poetic', 'strict', 'reality', 'creating', 'intriguing', 'species', 'artifice', 'gives', 'The', 'Lady', 'Duke', 'something', 'theatrical', 'air']",3
79869,4115,"['poetic', 'strict', 'reality', 'creating', 'intriguing', 'species', 'artifice', 'gives', 'The', 'Lady', 'Duke', 'something', 'theatrical', 'air']",3
79871,4115,"['poetic', 'strict', 'reality', 'creating', 'intriguing', 'species', 'artifice']",3
79872,4115,"['poetic', 'strict', 'reality']",3
79873,4115,"['poetic', 'strict', 'reality']",2
79874,4115,['poetic'],2
79877,4115,"['strict', 'reality']",2
79878,4115,"['strict', 'reality']",3
79880,4115,"['creating', 'intriguing', 'species', 'artifice']",3
79881,4115,"['intriguing', 'species', 'artifice']",3
79882,4115,"['intriguing', 'species']",3
79884,4115,['species'],2
79885,4115,"['gives', 'The', 'Lady', 'Duke', 'something', 'theatrical', 'air']",2
79886,4115,"['gives', 'The', 'Lady', 'Duke', 'something', 'theatrical', 'air']",3
79887,4115,"['The', 'Lady', 'Duke', 'something', 'theatrical', 'air']",3
79888,4115,"['Duke', 'something', 'theatrical', 'air']",2
79889,4115,"['Duke', 'something']",2
79891,4115,"['theatrical', 'air']",2
79894,4116,"['The', 'plot', 'clearly', 'mythic', 'structure', 'may', 'owe', 'Disney', 'strong', 'sense', 'formula', 'original', 'story']",2
79895,4116,"['The', 'plot', 'clearly', 'mythic', 'structure']",3
79896,4116,"['clearly', 'mythic', 'structure']",2
79897,4116,"['clearly', 'mythic']",2
79898,4116,"['may', 'owe', 'Disney', 'strong', 'sense', 'formula', 'original', 'story']",2
79900,4116,"['owe', 'Disney', 'strong', 'sense', 'formula', 'original', 'story']",2
79901,4116,"['owe', 'Disney', 'strong', 'sense', 'formula']",2
79903,4116,"['Disney', 'strong', 'sense', 'formula']",2
79904,4116,"['Disney', 'strong', 'sense', 'formula']",3
79905,4116,"['Disney', 'strong', 'sense']",2
79907,4116,"['original', 'story']",2
79910,4116,"['original', 'story']",3
79911,4117,"['poignant', 'lyricism', 'runs', 'Balzac', 'Little', 'Chinese', 'Seamstress', 'transforms', 'story', 'love', 'culture', 'cinematic', 'poem']",4
79912,4117,"['poignant', 'lyricism']",2
79913,4117,"['poignant', 'lyricism']",3
79914,4117,"['runs', 'Balzac', 'Little', 'Chinese', 'Seamstress', 'transforms', 'story', 'love', 'culture', 'cinematic', 'poem']",4
79915,4117,"['runs', 'Balzac', 'Little', 'Chinese', 'Seamstress', 'transforms', 'story', 'love', 'culture', 'cinematic', 'poem']",3
79916,4117,"['Balzac', 'Little', 'Chinese', 'Seamstress', 'transforms', 'story', 'love', 'culture', 'cinematic', 'poem']",4
79918,4117,['Balzac'],2
79920,4117,"['Little', 'Chinese', 'Seamstress', 'transforms', 'story', 'love', 'culture', 'cinematic', 'poem']",3
79921,4117,"['Little', 'Chinese', 'Seamstress']",2
79923,4117,"['Chinese', 'Seamstress']",2
79924,4117,['Seamstress'],2
79925,4117,"['transforms', 'story', 'love', 'culture', 'cinematic', 'poem']",4
79926,4117,"['transforms', 'story', 'love', 'culture', 'cinematic', 'poem']",3
79927,4117,"['transforms', 'story', 'love', 'culture']",3
79928,4117,"['story', 'love', 'culture']",3
79929,4117,"['love', 'culture']",3
79933,4118,"['Unfortunately', 'One', 'Hour', 'Photo', 'lives', 'title']",0
79934,4118,"['One', 'Hour', 'Photo', 'lives', 'title']",1
79936,4118,"['lives', 'title']",1
79937,4118,"['lives', 'title']",2
79940,4119,"['Director', 'Uwe', 'Boll', 'writer', 'Robert', 'Dean', 'Klein', 'fail', 'generate', 'interest', 'unsympathetic', 'hero', 'caught', 'intricate', 'plot', 'cleverly', 'worked', 'overcome', 'blah', 'characters']",1
79941,4119,"['Director', 'Uwe', 'Boll', 'writer', 'Robert', 'Dean', 'Klein']",2
79942,4119,"['Uwe', 'Boll', 'writer', 'Robert', 'Dean', 'Klein']",2
79943,4119,['Uwe'],2
79944,4119,"['Boll', 'writer', 'Robert', 'Dean', 'Klein']",2
79945,4119,"['writer', 'Robert', 'Dean', 'Klein']",2
79947,4119,"['Robert', 'Dean', 'Klein']",2
79948,4119,"['Dean', 'Klein']",2
79949,4119,"['fail', 'generate', 'interest', 'unsympathetic', 'hero', 'caught', 'intricate', 'plot', 'cleverly', 'worked', 'overcome', 'blah', 'characters']",1
79951,4119,"['generate', 'interest', 'unsympathetic', 'hero', 'caught', 'intricate', 'plot', 'cleverly', 'worked', 'overcome', 'blah', 'characters']",1
79953,4119,"['generate', 'interest']",2
79955,4119,"['unsympathetic', 'hero', 'caught', 'intricate', 'plot', 'cleverly', 'worked', 'overcome', 'blah', 'characters']",1
79957,4119,"['unsympathetic', 'hero']",1
79959,4119,"['caught', 'intricate', 'plot', 'cleverly', 'worked', 'overcome', 'blah', 'characters']",2
79960,4119,"['caught', 'intricate', 'plot']",3
79961,4119,"['intricate', 'plot']",3
79964,4119,"['cleverly', 'worked', 'overcome', 'blah', 'characters']",1
79966,4119,"['cleverly', 'worked']",3
79969,4119,"['overcome', 'blah', 'characters']",0
79970,4119,"['overcome', 'blah', 'characters']",1
79971,4119,"['overcome', 'blah', 'characters']",3
79972,4119,"['blah', 'characters']",0
79973,4119,['blah'],1
79974,4120,"['Gere', 'gives', 'good', 'performance', 'film', 'merit']",2
